"geoid","region_type","region_name","year","measure","value"
"51059_pd_a","planning district","Annandale","2019","total_pop",77951.0113712174
"51059_pd_a","planning district","Annandale","2019","pop_black",5412.0310205006
"51059_pd_a","planning district","Annandale","2019","pop_native",493.072164948453
"51059_pd_a","planning district","Annandale","2019","pop_AAPI",16546.7410864961
"51059_pd_a","planning district","Annandale","2019","pop_white",43114.2164421827
"51059_pd_a","planning district","Annandale","2019","pop_hispanic_or_latino",18993.3251172239
"51059_pd_a","planning district","Annandale","2019","pop_male",38664.5855903633
"51059_pd_a","planning district","Annandale","2019","pop_female",39286.4257808542
"51059_pd_a","planning district","Annandale","2019","pop_under_20",19407.411540083
"51059_pd_a","planning district","Annandale","2019","pop_20_64",46271.2071196231
"51059_pd_a","planning district","Annandale","2019","pop_65_plus",11782.8430338083
"51059_pd_a","planning district","Annandale","2019","perc_black",6.9428618375809
"51059_pd_a","planning district","Annandale","2019","perc_native",0.632541074547898
"51059_pd_a","planning district","Annandale","2019","perc_AAPI",21.227102503773
"51059_pd_a","planning district","Annandale","2019","perc_white",55.3093740334742
"51059_pd_a","planning district","Annandale","2019","perc_hispanic_or_latino",24.3657199350167
"51059_pd_a","planning district","Annandale","2019","perc_male",49.6011339817456
"51059_pd_a","planning district","Annandale","2019","perc_female",50.3988660182544
"51059_pd_a","planning district","Annandale","2019","perc_under_20",24.8969335980277
"51059_pd_a","planning district","Annandale","2019","perc_20_64",59.3593415988804
"51059_pd_a","planning district","Annandale","2019","perc_65_plus",15.1157025759374
"51059_pd_b","planning district","Baileys","2019","total_pop",45252.9057486309
"51059_pd_b","planning district","Baileys","2019","pop_black",5489.3857386913
"51059_pd_b","planning district","Baileys","2019","pop_native",41.014272970562
"51059_pd_b","planning district","Baileys","2019","pop_AAPI",6951.16201691943
"51059_pd_b","planning district","Baileys","2019","pop_white",24364.1989880515
"51059_pd_b","planning district","Baileys","2019","pop_hispanic_or_latino",13694.5897198561
"51059_pd_b","planning district","Baileys","2019","pop_male",22122.6869836401
"51059_pd_b","planning district","Baileys","2019","pop_female",23130.2187649909
"51059_pd_b","planning district","Baileys","2019","pop_under_20",10882.4032165857
"51059_pd_b","planning district","Baileys","2019","pop_20_64",27751.0240912364
"51059_pd_b","planning district","Baileys","2019","pop_65_plus",6307.39237336433
"51059_pd_b","planning district","Baileys","2019","perc_black",12.1304602386939
"51059_pd_b","planning district","Baileys","2019","perc_native",0.0906334572157343
"51059_pd_b","planning district","Baileys","2019","perc_AAPI",15.360697621345
"51059_pd_b","planning district","Baileys","2019","perc_white",53.8400763110965
"51059_pd_b","planning district","Baileys","2019","perc_hispanic_or_latino",30.26234336404
"51059_pd_b","planning district","Baileys","2019","perc_male",48.8867767001003
"51059_pd_b","planning district","Baileys","2019","perc_female",51.1132232998997
"51059_pd_b","planning district","Baileys","2019","perc_under_20",24.0479656202296
"51059_pd_b","planning district","Baileys","2019","perc_20_64",61.324292069523
"51059_pd_b","planning district","Baileys","2019","perc_65_plus",13.9380936296122
"51059_pd_br","planning district","Bull Run","2019","total_pop",118967.891556861
"51059_pd_br","planning district","Bull Run","2019","pop_black",8621.20867942551
"51059_pd_br","planning district","Bull Run","2019","pop_native",241.117021276596
"51059_pd_br","planning district","Bull Run","2019","pop_AAPI",35178.3930963459
"51059_pd_br","planning district","Bull Run","2019","pop_white",65923.0713180729
"51059_pd_br","planning district","Bull Run","2019","pop_hispanic_or_latino",14547.7745800521
"51059_pd_br","planning district","Bull Run","2019","pop_male",58762.4356543578
"51059_pd_br","planning district","Bull Run","2019","pop_female",60205.4559025037
"51059_pd_br","planning district","Bull Run","2019","pop_under_20",31417.7238913621
"51059_pd_br","planning district","Bull Run","2019","pop_20_64",75550.8835901615
"51059_pd_br","planning district","Bull Run","2019","pop_65_plus",11787.2173153283
"51059_pd_br","planning district","Bull Run","2019","perc_black",7.24666846373835
"51059_pd_br","planning district","Bull Run","2019","perc_native",0.202674030884503
"51059_pd_br","planning district","Bull Run","2019","perc_AAPI",29.56965332073
"51059_pd_br","planning district","Bull Run","2019","perc_white",55.4124902571418
"51059_pd_br","planning district","Bull Run","2019","perc_hispanic_or_latino",12.228320086768
"51059_pd_br","planning district","Bull Run","2019","perc_male",49.3935253330701
"51059_pd_br","planning district","Bull Run","2019","perc_female",50.6064746669299
"51059_pd_br","planning district","Bull Run","2019","perc_under_20",26.4085741793161
"51059_pd_br","planning district","Bull Run","2019","perc_20_64",63.5052723902831
"51059_pd_br","planning district","Bull Run","2019","perc_65_plus",9.90789797236549
"51059_pd_f","planning district","Fairfax","2019","total_pop",62591.571698358
"51059_pd_f","planning district","Fairfax","2019","pop_black",4109.79229796402
"51059_pd_f","planning district","Fairfax","2019","pop_native",77.6419611884771
"51059_pd_f","planning district","Fairfax","2019","pop_AAPI",14622.5480495603
"51059_pd_f","planning district","Fairfax","2019","pop_white",39198.1622245074
"51059_pd_f","planning district","Fairfax","2019","pop_hispanic_or_latino",7424.29195684226
"51059_pd_f","planning district","Fairfax","2019","pop_male",30522.7576577968
"51059_pd_f","planning district","Fairfax","2019","pop_female",32068.8140405612
"51059_pd_f","planning district","Fairfax","2019","pop_under_20",15492.4062774068
"51059_pd_f","planning district","Fairfax","2019","pop_20_64",38961.0426259905
"51059_pd_f","planning district","Fairfax","2019","pop_65_plus",7861.16117252487
"51059_pd_f","planning district","Fairfax","2019","perc_black",6.56604745087722
"51059_pd_f","planning district","Fairfax","2019","perc_native",0.124045393144384
"51059_pd_f","planning district","Fairfax","2019","perc_AAPI",23.3618483332379
"51059_pd_f","planning district","Fairfax","2019","perc_white",62.6253042716544
"51059_pd_f","planning district","Fairfax","2019","perc_hispanic_or_latino",11.8614883048815
"51059_pd_f","planning district","Fairfax","2019","perc_male",48.7649644027033
"51059_pd_f","planning district","Fairfax","2019","perc_female",51.2350355972967
"51059_pd_f","planning district","Fairfax","2019","perc_under_20",24.7515853285614
"51059_pd_f","planning district","Fairfax","2019","perc_20_64",62.2464679649714
"51059_pd_f","planning district","Fairfax","2019","perc_65_plus",12.5594564239567
"51059_pd_j","planning district","Jefferson","2019","total_pop",52518.8669887092
"51059_pd_j","planning district","Jefferson","2019","pop_black",2879.68677923296
"51059_pd_j","planning district","Jefferson","2019","pop_native",144
"51059_pd_j","planning district","Jefferson","2019","pop_AAPI",10886.5305839701
"51059_pd_j","planning district","Jefferson","2019","pop_white",29615.6177384691
"51059_pd_j","planning district","Jefferson","2019","pop_hispanic_or_latino",13114.9131325326
"51059_pd_j","planning district","Jefferson","2019","pop_male",27017.7267891543
"51059_pd_j","planning district","Jefferson","2019","pop_female",25501.1401995549
"51059_pd_j","planning district","Jefferson","2019","pop_under_20",11651.1496510609
"51059_pd_j","planning district","Jefferson","2019","pop_20_64",34887.6371632056
"51059_pd_j","planning district","Jefferson","2019","pop_65_plus",5868.74828912901
"51059_pd_j","planning district","Jefferson","2019","perc_black",5.48314718947012
"51059_pd_j","planning district","Jefferson","2019","perc_native",0.274187179306359
"51059_pd_j","planning district","Jefferson","2019","perc_AAPI",20.7287993975775
"51059_pd_j","planning district","Jefferson","2019","perc_white",56.390435355043
"51059_pd_j","planning district","Jefferson","2019","perc_hispanic_or_latino",24.9718127684517
"51059_pd_j","planning district","Jefferson","2019","perc_male",51.4438493026948
"51059_pd_j","planning district","Jefferson","2019","perc_female",48.5561506973052
"51059_pd_j","planning district","Jefferson","2019","perc_under_20",22.18469346181
"51059_pd_j","planning district","Jefferson","2019","perc_20_64",66.4287696280766
"51059_pd_j","planning district","Jefferson","2019","perc_65_plus",11.1745523573285
"51059_pd_l","planning district","Lincolnia","2019","total_pop",19208.8205925172
"51059_pd_l","planning district","Lincolnia","2019","pop_black",4874.05717699034
"51059_pd_l","planning district","Lincolnia","2019","pop_native",94.738475177305
"51059_pd_l","planning district","Lincolnia","2019","pop_AAPI",3252.76925168256
"51059_pd_l","planning district","Lincolnia","2019","pop_white",9063.04652832709
"51059_pd_l","planning district","Lincolnia","2019","pop_hispanic_or_latino",4908.21762539458
"51059_pd_l","planning district","Lincolnia","2019","pop_male",9682.00549530019
"51059_pd_l","planning district","Lincolnia","2019","pop_female",9526.81509721698
"51059_pd_l","planning district","Lincolnia","2019","pop_under_20",4688.60931544792
"51059_pd_l","planning district","Lincolnia","2019","pop_20_64",12443.0488818376
"51059_pd_l","planning district","Lincolnia","2019","pop_65_plus",2054.04909317106
"51059_pd_l","planning district","Lincolnia","2019","perc_black",25.3740574727895
"51059_pd_l","planning district","Lincolnia","2019","perc_native",0.493202977876791
"51059_pd_l","planning district","Lincolnia","2019","perc_AAPI",16.9337270657298
"51059_pd_l","planning district","Lincolnia","2019","perc_white",47.1816917893315
"51059_pd_l","planning district","Lincolnia","2019","perc_hispanic_or_latino",25.5518947753959
"51059_pd_l","planning district","Lincolnia","2019","perc_male",50.4039560818837
"51059_pd_l","planning district","Lincolnia","2019","perc_female",49.5960439181163
"51059_pd_l","planning district","Lincolnia","2019","perc_under_20",24.408626718469
"51059_pd_l","planning district","Lincolnia","2019","perc_20_64",64.7777869646241
"51059_pd_l","planning district","Lincolnia","2019","perc_65_plus",10.693259814042
"51059_pd_lp","planning district","Lower Potomac","2019","total_pop",32312.6851309116
"51059_pd_lp","planning district","Lower Potomac","2019","pop_black",8348.35424973855
"51059_pd_lp","planning district","Lower Potomac","2019","pop_native",46.7371453537588
"51059_pd_lp","planning district","Lower Potomac","2019","pop_AAPI",6022.02738718724
"51059_pd_lp","planning district","Lower Potomac","2019","pop_white",14771.6492078345
"51059_pd_lp","planning district","Lower Potomac","2019","pop_hispanic_or_latino",5108.6675217128
"51059_pd_lp","planning district","Lower Potomac","2019","pop_male",15463.136466778
"51059_pd_lp","planning district","Lower Potomac","2019","pop_female",16849.5486641336
"51059_pd_lp","planning district","Lower Potomac","2019","pop_under_20",9519.39557500989
"51059_pd_lp","planning district","Lower Potomac","2019","pop_20_64",19598.3046456072
"51059_pd_lp","planning district","Lower Potomac","2019","pop_65_plus",3031.86604539011
"51059_pd_lp","planning district","Lower Potomac","2019","perc_black",25.8361513935349
"51059_pd_lp","planning district","Lower Potomac","2019","perc_native",0.144640240092731
"51059_pd_lp","planning district","Lower Potomac","2019","perc_AAPI",18.6367284637275
"51059_pd_lp","planning district","Lower Potomac","2019","perc_white",45.7147066175053
"51059_pd_lp","planning district","Lower Potomac","2019","perc_hispanic_or_latino",15.8100990401
"51059_pd_lp","planning district","Lower Potomac","2019","perc_male",47.8546936106692
"51059_pd_lp","planning district","Lower Potomac","2019","perc_female",52.1453063893308
"51059_pd_lp","planning district","Lower Potomac","2019","perc_under_20",29.4602430483354
"51059_pd_lp","planning district","Lower Potomac","2019","perc_20_64",60.6520459881518
"51059_pd_lp","planning district","Lower Potomac","2019","perc_65_plus",9.3828972526016
"51059_pd_m","planning district","Mclean","2019","total_pop",58908.1720257235
"51059_pd_m","planning district","Mclean","2019","pop_black",1658.96623794212
"51059_pd_m","planning district","Mclean","2019","pop_native",51.4823151125402
"51059_pd_m","planning district","Mclean","2019","pop_AAPI",12780.7540192926
"51059_pd_m","planning district","Mclean","2019","pop_white",41089.0160771704
"51059_pd_m","planning district","Mclean","2019","pop_hispanic_or_latino",3676.08520900322
"51059_pd_m","planning district","Mclean","2019","pop_male",28889.1414790997
"51059_pd_m","planning district","Mclean","2019","pop_female",30019.0305466238
"51059_pd_m","planning district","Mclean","2019","pop_under_20",15898.5144694534
"51059_pd_m","planning district","Mclean","2019","pop_20_64",31568.0337620579
"51059_pd_m","planning district","Mclean","2019","pop_65_plus",11260.0337620579
"51059_pd_m","planning district","Mclean","2019","perc_black",2.81619031943089
"51059_pd_m","planning district","Mclean","2019","perc_native",0.0873941820670643
"51059_pd_m","planning district","Mclean","2019","perc_AAPI",21.696062837787
"51059_pd_m","planning district","Mclean","2019","perc_white",69.7509609689265
"51059_pd_m","planning district","Mclean","2019","perc_hispanic_or_latino",6.24036544097477
"51059_pd_m","planning district","Mclean","2019","perc_male",49.0409742581804
"51059_pd_m","planning district","Mclean","2019","perc_female",50.9590257418196
"51059_pd_m","planning district","Mclean","2019","perc_under_20",26.9886399844676
"51059_pd_m","planning district","Mclean","2019","perc_20_64",53.5885475249055
"51059_pd_m","planning district","Mclean","2019","perc_65_plus",19.1145529980814
"51059_pd_mv","planning district","Mount Vernon","2019","total_pop",107446.174545455
"51059_pd_mv","planning district","Mount Vernon","2019","pop_black",19985.0472727273
"51059_pd_mv","planning district","Mount Vernon","2019","pop_native",154
"51059_pd_mv","planning district","Mount Vernon","2019","pop_AAPI",8018.97090909091
"51059_pd_mv","planning district","Mount Vernon","2019","pop_white",66792.9090909091
"51059_pd_mv","planning district","Mount Vernon","2019","pop_hispanic_or_latino",26698.2618181818
"51059_pd_mv","planning district","Mount Vernon","2019","pop_male",53436.8690909091
"51059_pd_mv","planning district","Mount Vernon","2019","pop_female",54009.3054545454
"51059_pd_mv","planning district","Mount Vernon","2019","pop_under_20",30076.5636363636
"51059_pd_mv","planning district","Mount Vernon","2019","pop_20_64",64522.3563636364
"51059_pd_mv","planning district","Mount Vernon","2019","pop_65_plus",12467.1890909091
"51059_pd_mv","planning district","Mount Vernon","2019","perc_black",18.6000547318441
"51059_pd_mv","planning district","Mount Vernon","2019","perc_native",0.143327578344682
"51059_pd_mv","planning district","Mount Vernon","2019","perc_AAPI",7.46324468322372
"51059_pd_mv","planning district","Mount Vernon","2019","perc_white",62.1640643545227
"51059_pd_mv","planning district","Mount Vernon","2019","perc_hispanic_or_latino",24.848033846833
"51059_pd_mv","planning district","Mount Vernon","2019","perc_male",49.7336171501415
"51059_pd_mv","planning district","Mount Vernon","2019","perc_female",50.2663828498586
"51059_pd_mv","planning district","Mount Vernon","2019","perc_under_20",27.9922144865566
"51059_pd_mv","planning district","Mount Vernon","2019","perc_20_64",60.0508641993024
"51059_pd_mv","planning district","Mount Vernon","2019","perc_65_plus",11.6031949426314
"51059_pd_p","planning district","Pohick","2019","total_pop",140998.100632991
"51059_pd_p","planning district","Pohick","2019","pop_black",10551.974251426
"51059_pd_p","planning district","Pohick","2019","pop_native",409.849698688408
"51059_pd_p","planning district","Pohick","2019","pop_AAPI",21643.4415403779
